Text,Date,Sentiment,Company
"  Global shares drop, benchmark US yields ease amid debt ceiling deadlock",2023-05-24,2,
"  Buzzing Stocks: Hindalco, Ashok Leyland, Wockhardt, JSW Energy and others in news today",2023-05-24,1,jsw
  Options Trade | An earning-based non-directional options strategy in Hindalco Industries,2023-05-24,1,hindalco
  Futures Trade | A bearish engulfing after vertical rise in DLF,2023-05-24,1,dlf
"  Daily Voice | Despite time correction, valuations still not reasonable in consumer staples, says Nishit Master of Axis Securities PMS",2023-05-24,0,
"  Trade Spotlight | Your strategy for Route Mobile, Bajaj Electricals, Divi's Labs today",2023-05-24,1,bajaj
  Commodity Futures | A continuation of lower lows and lower highs in castor seed,2023-05-24,2,
  Cash Market | Asian Paints breaks out of a bullish flag; a trend continuation pattern,2023-05-24,1,
"  Hot Stocks | Paytm, Apollo Tyres, TVS Motor may fetch up to 16% return in short term",2023-05-24,1,apollo
  Cash Market | ICICI Bank is ready to go to a new high,2023-05-24,1,icici
  M&M to sell 3.2% stake in Mahindra CIE automotive,2023-05-24,2,automotive
"Stock Radar: Buy Poonawalla Fincorp for a target of Rs 372-390, says Ruchit Jain, 5paisa.com",2023-05-24,1,poonawalla
"After 2 months, Adani Enterprises moved back to short-term surveillance by bourses",2023-05-24,2,adani
​Market Trading Guide: LIC Housing Fin among 4 stock recommendations for Thursday​,2023-05-24,1,housing
"Multibagger pharma stock declares Rs 9.25 dividend, 1:2 stock split",2023-05-24,0,
Debt ceiling talks stuck on classic problem: Republicans demand spending cuts and Democrats resist,2023-05-24,0,
Ramkrishna Forgings gearing up for the next phase of growth,2023-05-24,0,ramkrishna
"BoE's Bailey welcomes inflation drop, sees risk of a slow falls ahead",2023-05-24,2,
Promoter M&M sells entire stake in Mahindra CIE Automotive via bulk deal,2023-05-24,2,automotive
Adani Group weighs $3 billion investment in Vietnam,2023-05-24,2,adani
Wall St slides as debt ceiling talks drag on; Fed minutes in focus,2023-05-24,0,
"These 5 stocks touch their new 52-week highs, rallying up to 20% in a month",2023-05-24,1,
4 reasons why Adani investors are looking beyond Hindenburg report,2023-05-24,2,adani
Sebi mulls prohibiting differential rights to AIF investors,2023-05-24,0,
"Deepak Nitrite stock jumps 10% as company's arm outlines Rs 5,000 cr investment plans in Gujarat",2023-05-24,1,deepak
"Sensex ends volatile session 208 pts lower; Nifty below 18,300",2023-05-24,2,
"Sensex ends volatile session 208 points lower; Nifty below 18,300 on losses in financials",2023-05-24,2,
SoftBank questions S&P after it cuts rating deeper into junk,2023-05-24,0,
Charged up! Midcap index hits all-time high. Check top gainers,2023-05-24,1,
Biocon's Kiran Mazumdar Shaw shares strategy roadmap to reduce debt,2023-05-24,1,
"SpiceJet shares jump 9%, snap 6-session losing streak as 4 aircrafts set to take flight",2023-05-24,1,
European shares slump 1% as global risk mood sours,2023-05-24,2,
Adani Enterprises shares crash 8% as traders book profits,2023-05-24,1,adani
Opportunities amid volatility! 5 smallcaps with high ROE and ROCE have upside scope of up to 40%,2023-05-24,0,
Nomura raises stake in penny multibagger Mishtann Foods to 1.28%,2023-05-24,1,foods
"Japan's Nikkei drops on profit-booking, US debt impasse",2023-05-24,2,
Election push! 5 construction & contracting companies with 'buy' ratings & upside scope of up to 26%,2023-05-24,1,
"Chart Check: Info Edge back above 200-DMA on daily charts; near term target seen at Rs 4,400",2023-05-24,0,info
"Momentum Pick: With bullish RSI, multibagger Triveni Turbine offers 20% upside",2023-05-24,1,triveni
These bank stocks can give up to 31% returns,2023-05-24,0,
"Good days! Market value of LIC investment in Adani stocks hits Rs 45,000 crore in less than 2 months",2023-05-24,2,adani
Anil Agarwal’s debt-cut blitz turns heat on Vedanta units,2023-05-24,2,vedanta
Non-stop buying! Adani stocks rally up to 5% for fourth day,2023-05-24,1,adani
"Fundamental Radar: Can Fin Homes top pick! A long term buy amid attractive valuations, says Rahul Malani of Sharekhan",2023-05-24,1,
"Hot Stocks: Brokerages view on Ashok Leyland, Dixon Technologies and Godrej Consumer",2023-05-24,1,godrej
"Manappuram Finance, Rossari Biotech shares trade ex-dividend today",2023-05-24,0,rossari
"Sensex, Nifty open in red, dragged by bank, IT stocks",2023-05-24,2,
Stocks to buy today: 8 short term trading ideas by experts for 24 May 2023,2023-05-24,1,
"Sensex loses over 200 points, Nifty below 18,300; SpiceJet gains 4%",2023-05-24,2,
Sebi seeks identification of parent institutions of FPIs as legal entities,2023-05-24,0,
"BSE, NSE put securities of Adani Enterprises under short-term ASM framework",2023-05-24,0,adani
"Strong growth prospects seen in Dixon Technologies, Amber Enterprises",2023-05-24,1,amber
Sebi mulls removing differential treatment of investor classes in AIFs,2023-05-24,0,
"At Rs 44,664 cr, LIC's Adani portfolio value up 54% from Hindenburg lows",2023-05-24,2,adani
"Adani stocks cool off after 3-day surge; save for three, rest shed 0.5-6%",2023-05-24,2,cool
"Market value of LIC investment in Adani Group stocks hit Rs 44,670 cr",2023-05-24,2,adani
"Sensex drops 208 pts, Nifty below 18,300; metal, financial stocks weak",2023-05-24,2,
Markets regulator mulls prohibiting differential treatment to AIF investors,2023-05-24,0,
Bourses push Sebi to allow longer F&O hours amid Gift Nifty launch,2023-05-24,0,
Mahindra & Mahindra sells entire stake in Mahindra CIE at Rs 447.6 a share,2023-05-24,1,mahindra
"Dixon, CGCEL: Consumer durable shares gain up to 9% in a range-bound market",2023-05-24,1,
Safe-bet BAFs take the back seat as investors turn to riskier funds,2023-05-24,0,
Stock of this industrial products company has zoomed over 170% in 4 months,2023-05-24,1,industrial
"Solid order book, indigenisation to keep defence stocks in demand: Analysts",2023-05-24,0,
"Deepak Nitrite soars 6% as subsidiary plans Rs 5,000-cr capex in Gujarat",2023-05-24,2,deepak
"Gland Pharma, Siemens: Strategies for 5 stocks defying current market mood",2023-05-24,1,gland
Dreamfolks hits record high; rallies 16% in two days on healthy Q4 results,2023-05-24,1,dreamfolks
Ceat hits new summit; zooms over 46% so far this May on strong Q4 results,2023-05-24,1,ceat
"Mahindra CIE surges 9%, hits 52-week high after large block deal",2023-05-24,1,mahindra
"Stocks to Watch today, May 24: Adani Group, Max Health, Biocon, Manyavar",2023-05-24,1,manyavar
  Sebi cracks the whip on AIF-structures helping regulated lenders hide stressed assets,2023-05-25,0,N/A
  M&M Q4FY23 Preview: Revenue may rise up to 29% YoY and PAT up to 67 YoY,2023-05-25,1,m&m
"  Sun Pharma Preview: Strong specialty biz, robust domestic sales to boost company’s health in Q4",2023-05-25,1,sun
  Zelda’s legend proves great IP is timeless,2023-05-25,0,N/A
  Gainers & Losers: 10 Stocks that moved the most on May 25,2023-05-25,2,N/A
  The UK can't cut immigration without suffering the consequences,2023-05-25,2,N/A
"  Technical View | Nifty takes support at 18,200 on F&O expiry day, consolidation likely to continue",2023-05-25,1,N/A
"  CEOs concerned about US' economic outlook, structural challenges",2023-05-25,2,N/A
"  Taking Stock: Last-minute buying helps market recover; Sensex up 100 points, Nifty above 18,300",2023-05-25,1,N/A
  LIVE: Sensex & Nifty wipe off intraday losses; Tata Motors & Nykaa in focus | Closing Bell,2023-05-25,1,tata
  JB Chemicals and Pharmaceuticals jumps 6% after strong Q4 numbers,2023-05-25,1,jb
  Nykaa Q4 results: Analysts maintain bullish stance but lower the target price,2023-05-25,1,nykaa
  LIC: Profitable growth is the main objective,2023-05-25,2,N/A
  Borosil Renewables stock declines 3% as Q4 profit shrinks,2023-05-25,2,borosil
  Piramal Pharma zooms 13.5% on strong sequential growth in Q4,2023-05-25,1,piramal
"  Prudent Corporate Advisory Q4 net up 81.5%, revenue up 36.6%",2023-05-25,1,prudent
"  LIVE: R.K Singh, Minister of new and renewable energy Govt of India at the CII annual session 2023",2023-05-25,1,N/A
  Tech funds: Cathie Wood can’t fight the Fed,2023-05-25,0,N/A
  Asian Granito India drops 4% after weak Q4 numbers,2023-05-25,2,N/A
  Fine Organic gains on strong operational show in Q4,2023-05-25,1,N/A
  Predictability of growth and demand pushes small town India’s fortunes,2023-05-25,1,N/A
  Sewage smells sweet in the stock market,2023-05-25,1,N/A
  Trident Ltd down 6% after Q4 profit slides 28.4%,2023-05-25,2,trident
  UBS downgrades Tata Motors to sell; ups target price to Rs 450 a share,2023-05-25,1,tata
  The actual climate costs are not the spends on achieving net zero emissions,2023-05-25,1,N/A
  Garden Reach shares plunge 7% despite Indian Navy contract wins and higher Q4 profit,2023-05-25,1,garden
  The writing is on the wall. Saudi should realise oil demand is shifting for good,2023-05-25,1,N/A
"  Analysts cut FY24 estimates for Hindalco's EBITDA, but remain bullish on long-term prospects",2023-05-25,1,N/A
  Asian stocks sink on debt ceiling jitters,2023-05-25,2,N/A
  SME IPOs 2023 so far: 33 of 49 stocks trading above offer price,2023-05-25,1,N/A
"  Market Live: Fed members split over rate hike | May F&O expiry today; Adani Ent, Nykaa, LIC in focus",2023-05-25,1,lic
"  Fed officials divided over support for more rate hikes, FOMC meet minutes show",2023-05-25,1,N/A
"  Closing Bell: Nifty above 18,300, Sensex up 98 pts amid volatility; FMCG, auto, realty rally",2023-05-25,1,N/A
"  Buzzing Stocks: ZEE, Infosys, LIC of India, Nykaa, Oil India and others in focus",2023-05-25,1,lic
  Daily Voice | Banking & financials sector earnings growth to remain much higher than market average: Harsha Upadhyaya of Kotak Mahindra AMC,2023-05-25,1,kotak
"  Trade Spotlight | Your trade for Dixon Technologies, Mahindra CIE Automotive, Aegis Logistics today",2023-05-25,1,aegis
  Oil prices fall on US debt uncertainty,2023-05-25,2,N/A
  Cash Market | Engineers India relatively strong versus peers,2023-05-25,1,engineers
  Cash Market | Rounding bottom pattern ready for a breakout in Crompton,2023-05-25,0,crompton
  Cash Market | Coal India shows a breakout-pullback pattern,2023-05-25,1,N/A
  Options Trade | An earning-based non-directional options strategy in SAIL,2023-05-25,1,N/A
  Stocks set for range trading as central banks near end game: Poll,2023-05-25,1,central
"  Hot Stocks | Here is why you should bet on Engineers India, LIC Housing Finance, Laurus Labs in short term",2023-05-25,1,lic
  Commodity Futures | Crude Oil price structure suggests the start of an uptrend,2023-05-25,1,N/A
Ahead of Market: 10 things that will D-Street action on Friday,2023-05-25,0,action
Nvidia close to becoming first trillion-dollar chip firm after stellar forecast,2023-05-25,1,N/A
"These 9 stocks touch their new 52-week highs, rally up to 20% in a month",2023-05-25,1,N/A
Fed's Collins open to rate-hike pause at June meeting,2023-05-25,1,N/A
Stocks in debt ceiling danger zone after US rating warnings,2023-05-25,0,N/A
Nasdaq jumps at open as Nvidia forecast sparks AI-driven rally,2023-05-25,1,N/A
"Market Trading Guide: Infosys, Vedanta among 7 stock recommendations for Friday",2023-05-25,0,vedanta
LIC Chief on co's exposure to Adani stocks: 'Our investment policy not affected by specific stock moves',2023-05-25,0,adani
Himadri Speciality Chemical to buy stake in Australian battery technology company,2023-05-25,1,speciality
Up 101% in 1 year: Multibagger smallcap steel stock to trade ex-bonus tomorrow,2023-05-25,1,steel
"Sensex ends 99 pts higher led by FMCG stocks; Nifty tops 18,300",2023-05-25,1,N/A
Gold plunges Rs 430; silver down Rs 750,2023-05-25,2,silver
"Sensex ends 99 pts higher; Nifty tops 18,300 on F&O expiry",2023-05-25,1,N/A
Why HDFC Bank remains a preferred pick of top brokerages,2023-05-25,1,hdfc
LIC’s investment policy not affected by specific stock moves: Chief Mohanty on Adani saga,2023-05-25,0,adani
Importance of financial planning for female investors,2023-05-25,2,N/A
Vedanta pledges nearly entire 64.92% stake in Hindustan Zinc,2023-05-25,1,vedanta
Trident shares down 9% after Q4 profit declines 28% YoY,2023-05-25,2,trident
5 stocks from sugar industry with upside potential of up to 43%,2023-05-25,1,N/A
Analysts divided over Nifty Metal index stocks amid global headwinds,2023-05-25,1,N/A
"HDFC-HDFC Bank merger in 4-5 weeks; bank's margin to drop, say analysts",2023-05-25,2,N/A
PTC Industries shares jump over 8% after subsidiary gets IAI approval for components,2023-05-25,1,ptc
PSU defence stock tumbles 7% after post Q4 earnings,2023-05-25,1,N/A
"ITC shares hit 52-week high, extend gains to fifth session in a row",2023-05-25,1,itc
Stock screener: 8 multibagger smallcaps with consistent EBITDA margin over 15%,2023-05-25,1,N/A
LIC shares rise 4% after Q4 PAT jumps multifold,2023-05-25,1,lic
"Hot Stocks: Brokerage view on Nykaa, RIL, Delhivery, Hindalco and Tata Motors",2023-05-25,1,hindalco
"Super Stars! These 44 stocks gave over 1,000% returns during Modi government’s 9-year stint",2023-05-25,0,super
How to trade Hindalco shares after profit plunges 48% YoY in Q4,2023-05-25,1,hindalco
"Sensex loses 50 points, Nifty nears 18,250; Adani Transmission falls 2%",2023-05-25,2,adani
"Sensex, Nifty lacklustre on weak global cues amid US debt ceiling woes",2023-05-25,2,N/A
"Stocks to buy today: REC, EIL among top 6 short-term trading ideas for 25 May 2023",2023-05-25,1,N/A
"F&O Ban: Indiabulls Housing, Delta Corp under ban for trade on Thursday",2023-05-25,1,indiabulls
"Buy or Sell: Stock ideas by experts for May 25, 2023",2023-05-25,2,N/A
Fitch puts US rating on negative watch as debt deadline looms,2023-05-25,1,N/A
"Stocks in focus: Nalco, NHPC and more",2023-05-25,1,nhpc
At multi-year highs: ITC among 6 stocks that gave 5-year breakouts,2023-05-25,1,itc
Nvidia's results spark nearly $300 billion rally in AI stocks,2023-05-25,1,N/A
Stocks set for range trading as central banks near end game: Poll,2023-05-25,1,central
Sebi bans 3 entities for unregistered investment advisory services,2023-05-25,0,N/A
Sebi releases model tripartite with respect to share transfer agent change,2023-05-25,0,N/A
Street gives a thumbs up to LIC's results; most analysts bullish on stock,2023-05-25,0,N/A
"Reforms galore, index annual returns in line with the long-term trend",2023-05-25,0,N/A
"Nifty ends May F&O series above 18,300; Sensex gains 99 points",2023-05-25,1,N/A
Stock of this aerospace & defense company has zoomed 93% thus far in 2023,2023-05-25,1,N/A
Elecon Engg hits new high on positive outlook; zooms over 2900% in 3 years,2023-05-25,1,elecon
Zomato surges 36% in two months on improved operational performance,2023-05-25,0,zomato
Midcaps to outdo benchmarks in setting historic peak; 50% flash leadership,2023-05-25,1,N/A
Star Cement surges 9% on heavy volumes; nears 4-year high,2023-05-25,1,star
Indian Hotels gains 3% to hit record high on healthy business outlook,2023-05-25,1,N/A
"ITC hits new high, up for the 5th straight day; soars 32% so far in 2023",2023-05-25,1,itc
"Nifty May F&O expiry: Index may break 18,200, faces resistance at 18,350",2023-05-25,0,N/A
"Stocks to Watch today, May 25: Nykaa, LIC, Adani Group, Hindalco, Nalco",2023-05-25,1,adani
