,Text,Date,Sentiment
2395,State govts auctioned 100 mineral blocks from March 2021 to Aug 2022,2022-09-19,0
2396,"Triveni Engineering, Hercules Hoists soar up to 20% on heavy volumes",2022-09-19,1
2397,India-France-Australia trilateral to focus on securing supply chains,2022-09-19,0
2398,Gautam Adani's rise to world's second-richest boosts equities' clout,2022-09-19,1
2399,Logistics stks price in most positives; no near-term upside seen: Analysts,2022-09-19,0
2400,Indo-National soars 20% as arm wins Rs 113 cr order for Vande Bharat trains,2022-09-19,1
2401,Ambuja rallies 11% on Adani's Rs 20K-cr boost; brokerages mixed on outlook,2022-09-19,1
2402,McLeod Russel zooms 42% in 2 days after Carbon Resources buys 5% stake,2022-09-19,1
2403,Positive triggers factored into Hindustan Unilever's stock price,2022-09-19,1
2404,"Ambuja Cements hits new high, up 10% on Adani's Rs 20,000-cr funding plan",2022-09-19,1
2405,"Bharat Dynamics rallies 6%, hits new high on strong growth outlook",2022-09-19,1
2406,"Sensex rises 300 pts, Nifty tops 17,600 despite global weakness; PSBs lead",2022-09-19,1
2407,"Stocks to Watch: ACC, Ambuja, Adani Power, ONGC, Zomato, Hero MotoCorp",2022-09-19,1
2408,"Street Signs: 'Buy the dip' strategy, health care stocks gain, and more",2022-09-19,0
2409,BSE Mid-cap indices snap 12-week winning streak since August 2020,2022-09-19,0
2410,"Hotel stocks order room service: See strong Q1, a stronger outlook",2022-09-19,0
2411,FPIs infuse Rs 12k cr in Indian equities in Sep on hopes of slow rate hikes,2022-09-18,0
2412,US Fed interest rate decision key driver for markets this week: Analysts,2022-09-18,0
2413,Mcap of 6 of top-10 most valued firms tumble Rs 2 trn; IT firms drag,2022-09-18,-1
2414,Valuations factor in multiple positives for Power Grid Corporation,2022-09-16,0
2415,"Biggest single-day slump for markets in 3 months; Sensex falls 1,093 pts",2022-09-16,-1
2416,"Voltas slips 8%, hits lowest level since January 2021 on demand concerns",2022-09-16,-1
2417,Stock of this real estate company has more-than-doubled in 17 trading days,2022-09-16,0
2418,"M&M Finance, SBI Card: Financiers eye over 10% upside amid festive cheer",2022-09-16,1
2419,"LIC stk hovers around June lows but analysts remain bullish, see 37% upside",2022-09-16,1
2420,"Three reasons why Sensex has crashed over 1,700 points in last 3 sessions",2022-09-16,0
2421,"Midhani, Mazagon Dock, Cochin Shipyard rally up to 10% in a weak market",2022-09-16,1
2422,IndusInd Bank gains 2% on strong outlook; stock up 53% in 3 months,2022-09-16,1
2423,"Adani Enterprises hits new high, surpasses LIC, ITC in market cap ranking",2022-09-16,1
2424,"Recession fears hit equities; Sensex sinks 1,093 pts, Nifty gives up 17,550",2022-09-16,-1
2425,"Stocks to Watch: Adani Ports, Tata Power, UPL, SBI, Tata Motors, Patanjali",2022-09-16,1
2426,"Global stock markets can retest June 2022 lows, cautions Chris Wood",2022-09-16,0
2427,"ED points to insider trading in NSE case, to share info with Sebi for probe",2022-09-16,0
2428,Ceat spurts ahead on demand recovery and margin expansion hopes,2022-09-15,0
2429,"In the red again: IT, pharma pull indices down for second day in row",2022-09-15,0
2430,Bridgewater's Ray Dalio expects stocks to fall 20% if rates rise to 4.5%,2022-09-15,-1
2431,Sebi may soon introduce framework on retail algo amid concerns of misuse,2022-09-15,0
2432,Shares of two Tata group companies nearly doubled in last 3 months,2022-09-15,1
2433,"Ambuja Cements, Eicher Motors join Rs 1-trillion m-cap club",2022-09-15,1
2434,"Nifty Bank forms Golden Cross; SBI, HDFC Bank, ICICI Bk can surge up to 18%",2022-09-15,1
2435,Ceat hits over 4-year high on healthy outlook; stock jumps 60% in 3 months,2022-09-15,1
2436,'Risks to global markets could arise from central bank rate actions',2022-09-15,0
2437,PVR slips 5% after mega block deals; stock down 17% from 52-week high,2022-09-15,-1
2438,Tamilnad Mercantile Bank makes a muted debut; lists at par with issue price,2022-09-15,1
2439,Shares of these two Tata Group firms zoomed up to 60% in last one week,2022-09-15,1
2440,Analysts bet on consumer financiers as festive cheer perks up loan demand,2022-09-15,0
2441,"Sensex down 413pts, Nifty holds 17,850; Ceat soars 20%, MRF 7%; IT stks dip",2022-09-15,1
2442,"Stocks to Watch: SBI, PVR, Tata Power, Tamilnad Mercantile Bank, CE Info",2022-09-15,1
2443,IT stocks bleed mirroring Nasdaq plunge; Nifty IT index down 3.4%,2022-09-14,-1
2444,Further correction in IT stocks not ruled out amid multiple headwinds,2022-09-14,0
2445,"US inflation sends markets on a wild ride; FPIs pull out Rs 1,400 crore",2022-09-14,0
2446,"Investors' wealth dips Rs 76,196 cr amid sell-off in stock markets",2022-09-14,-1
2447,"Shares of PVR, INOX Leisure defy broader market trend; settle with gains",2022-09-14,1
2448,"Goldman cuts Infosys, TCS to 'sell' on looming slowdown, upgrades Wipro",2022-09-14,-1
2449,"Index inclusion may fuel only short term gains in Indian rupee, bonds: DBS",2022-09-14,0
2450,Use the rally in Vedanta to exit the stock: Analysts,2022-09-14,0
2451,Kalyan Jewellers up 12% on heavy vol; tops issue price for the first time,2022-09-14,1
2452,Stock of this specialty chemicals company zoomed over 100% in five weeks,2022-09-14,1
2453,"Chart check: Global markets crack but Sensex, Nifty may still hit new peaks",2022-09-14,0
2454,Nifty IT index tumbles nearly 4% on growth concerns; Infosys down 5%,2022-09-14,-1
2455,Investors' wealth tumbles Rs 2.21 trn amid sell-off in opening trade,2022-09-14,-1
2456,Global fund managers 'super bearish'; cash allocation at 20-year high: BofA,2022-09-14,1
2457,SBI joins Rs 5-trillion market cap club; stock surges 26% in three months,2022-09-14,1
2458,"Ambuja Cements up 3%, hits new high in a weak market on fund raising plan",2022-09-14,1
2459,"Sensex gyrates 1,232 pts, ends 224 pts down; Nifty holds 18,000; banks jump",2022-09-14,1
2460,"Stocks to Watch: Infosys, Bharat Forge, JSW Steel, IRCTC, Ambuja Cements",2022-09-14,1
2461,"Nifty reclaims 18K mark, settles at 8-month high; FPIs pump in Rs 1,956 cr",2022-09-13,1
2462,Sebi mulls farmework for market making to deepen bond markets,2022-09-13,0
2463,Sebi wants more safeguards for F&O trades to shield small investors,2022-09-13,0
2464,"Mutual funds cut flab in RIL, Airtel to bet on blue chips in August",2022-09-13,0
2465,Foreign investors snap up Indian bonds set for inclusion in global indices,2022-09-13,0
2466,Sebi has no business to suggest IPO pricing of new-age tech firms: Chief,2022-09-13,0
2467,Adani Enterprises becomes 4th Group firm to cross Rs 4 trillion market cap,2022-09-13,1
2468,"Analysts bullish on banks, defence-related plays in the PSU pack",2022-09-13,1
2469,"BPCL, IOC face 200-DMA hurdle despite Brent Crude slipping to 7-mth low",2022-09-13,-1
2470,KRBL surges 17% in two days on heavy volumes; stock hits over 3-year high,2022-09-13,1
2471,This Ashish Kacholia-owned chemical stock has zoomed 100% in two months,2022-09-13,1
2472,"Tata Investment hits record high, soars 29% in two weeks",2022-09-13,1
2473,"Bajaj Finserv trades ex-date for 1:5 split, 1:1 bonus; shares rally 6%",2022-09-13,1
2474,"Bull run enters 4th day; Sensex up 456 pts, Nifty tops 18,050; metals lead",2022-09-13,1
2475,"Stocks to Watch: HDFC Life, TCS, Zee Entertainment, OMCs, Coal India",2022-09-13,1
2476,"Stocks rise for 3rd day; Sensex closes above 60,000, Nifty scales 17,900",2022-09-12,1
2477,Smaller i-banks join big-fat IPO party; large players get picky,2022-09-12,0
2478,"Despite low demand, Street waking up to cement sector's improving prospects",2022-09-12,0
2479,Retail MF assets top Rs 20 trillion for the first time in August,2022-09-12,1
2480,Rupee ends 6 paise up against dollar at 79.52 ahead of inflation data,2022-09-12,-1
2481,"Export ban, duties to weigh on rice mill stocks in near-term, say analysts",2022-09-12,0
2482,"Top Gainers and Losers, NSE: TECHM grows 3.4%; ULTRAMCEMCO falls 1.9%",2022-09-12,-1
2483,Stock of this PSU defence company has zoomed 113% thus far in 2022,2022-09-12,1
2484,"TVS Motor zooms 109% from March'22 low; m-cap crosses Rs 50,000 crore",2022-09-12,1
2485,"Lemon Tree Hotels zooms over 100% in one year, stock nears record high",2022-09-12,1
2486,"Adani Ports gains 3%, hits new high on improved business outlook",2022-09-12,1
2487,"Despite over 20% rally from June lows, analysts bullish on broader markets",2022-09-12,1
2488,"Sensex rises 322 pts, Nifty tops 17,900 amid global rally; IT stocks shine",2022-09-12,1
2489,"Stocks to Watch: Reliance, ONGC, Tata Steel, Oil India, Anupam Rasayan",2022-09-12,1
2490,Broader markets' rally is here to stay,2022-09-12,0
2491,"Street signs: Tech stocks buyback, Bengaluru real estate, and more",2022-09-12,0
2492,DIIs have been circumspect about market rally: Aditya Birla MF CIO,2022-09-12,1
2493,"It's no walkover for tile makers staring at competition, gas prices",2022-09-12,0
2494,"Nifty Next 50 reshuffle brings dozen stocks into sharp focus, including AEL",2022-09-12,1
2495,Gold ETFs see outflows for second month as equity markets extend gains,2022-09-12,-1
2496,"FPIs infuse Rs 5,600 crore in Indian equities in September so far",2022-09-11,1
2497,"Stock markets to take cues from macro data, global trends: Analysts",2022-09-11,1
2498,Mcap of seven of top 10 most valued firms climb over Rs 1.33 trn,2022-09-11,1
2499,"Equity fund inflows dip to 10-month low in August, shows AMFI data",2022-09-09,0
2500,Ambuja Cements and ACC stocks close much above the offer prices,2022-09-09,1
2501,"High EU gas costs, an opportunity for Indian chemical companies",2022-09-09,1
2502,"Indices see best weekly gains in over a month; IT, pvt bank stocks lead",2022-09-09,1
2503,"Schaeffler India: Exports, order wins likely to keep ball rolling",2022-09-09,1
2504,"SEBI's SCORES platform disposes of 3,236 complaints in August: Official",2022-09-09,0
2505,"Crypto weekly wrap: Despite gains, experts want investors to wait and watch",2022-09-09,1
2506,"Gold prices rise Rs 282 to reach Rs 50,638 per 10 grams in futures trade",2022-09-09,1
2507,"Equity inflows at 10-month low in Aug, exchange traded funds gain traction",2022-09-09,0
2508,"PNC Infratech bags Rs 1,458 crore order from NHAI; stock climbs 6%",2022-09-09,1
2509,"Amid rising power demand; Adani Power, NTPC, Coal India look firm on charts",2022-09-09,1
2510,SEBI asks pharma companies to disclose details that can impact stock prices,2022-09-09,0
2511,Rain Industries tumbles 8% after arm closes European unit amid energy woes,2022-09-09,-1
2512,"Tube Investments hits record high, up 22% in six trading sessions",2022-09-09,1
2513,"Hatsun Agro rallies 13% in four days as Sundaram, SBI MF pick up 1.3% stake",2022-09-09,1
2514,Stock mkt still in a bear phase; see bumpy road to recovery: Goldman Sachs,2022-09-09,0
2515,Reliance Power to issue shares to VFSI Holdings at Rs 15.5; stock sinks 10%,2022-09-09,-1
2516,Credit Suisse retains 'outperform' on IndusInd Bk on robust growth outlook,2022-09-09,1
2517,"Hindalco, Nalco jump over 2% as aluminium, copper prices rise on LME",2022-09-09,1
2518,Sensex ends choppy day 105 points higher; IT stocks lead; Financials weigh,2022-09-09,0
2519,Russia's exclusion may pave way for India into global bond index,2022-09-09,1
2520,"Stocks to Watch: NBFCs, RIL, Concor, IOL Chemicals, M&M, Jet Airways, VIL",2022-09-09,1
2521,"Broking industry growth moderating after strong FY22, says ICRA",2022-09-08,1
2522,"Rakesh Gangwal, wife sell 2.7% stake in InterGlobe Aviation for Rs 2,005 cr",2022-09-08,-1
2523,"Global cues, low crude oil prices lift indices; Sensex gains 659 points",2022-09-08,1
2524,Lack of clarity on new policy likely to cap further upside for Concor,2022-09-08,0
2525,"PMS' asset base rises 17% to Rs 25.4 trn in July, shows Sebi data",2022-09-08,0
2526,"Macro fundamentals improving, but risk-reward unfavourable: BNP Paribas",2022-09-08,1
2527,M-cap of BSE-listed firms at all-time high of nearly Rs 283 trillion,2022-09-08,1
2528,Profitability of domestic broking companies calms after a strong FY22: ICRA,2022-09-08,0
2529,YES Bank soars 35% in 3 months; stock at 20-month high on improved outlook,2022-09-08,1
2530,ITC scouts alternate structures for hotel biz; stock up 50% so far in 2022,2022-09-08,1
2531,M&M gains 3% to touch new high; overtakes Tata Motors' market cap,2022-09-08,1
2532,"MNC stocks in focus: Charts show up to 17% upside in ABB, HUL, SKF India",2022-09-08,1
2533,"Banks, FMCG: Time to bet on domestic economy-related sectors, say experts",2022-09-08,0
2534,Sonata Software trades ex-date for 1:3 bonus; stock surges 12%,2022-09-08,1
2535,InterGlobe Aviation dips 5% on news of partial stake sale by Rakesh Gangwal,2022-09-08,-1
2536,"ICICI, Axis, HDFC Bank lift Sensex 659 pts, Nifty near 17,800; metals dip",2022-09-08,1
2537,"Stocks to Watch: NDTV, Dr.Reddy's, IndiGo, SBI, Zee, Consumer Firms",2022-09-08,1
2538,"Indices decline for 2nd day on growing rate hike fears, weak global markets",2022-09-07,-1
2539,"Apollo Tyres' stock racing ahead on improving outlook, growth in EU",2022-09-07,1
2540,"Indian economy linked to world, decoupling not possible in reality: Analyst",2022-09-07,0
2541,Sebi imposes Rs 2 crore penalty on Rana Kapoor in AT1 bonds case,2022-09-07,0
2542,Standard Chartered Bank offloads CG Power shares of worth Rs 298 cr,2022-09-07,-1
2543,"Financials, FMCG get nearly half of FPI flows in August, says report",2022-09-07,0
2544,"Garden Reach Shipbuilders soars 13%, hits new high on strong outlook",2022-09-07,1
2545,"Easing commodity prices, supply snags to lift auto ancillary stks: Analysts",2022-09-07,0
2546,Govt asks Sebi to ease public shareholding norms for IDBI Bank: Report,2022-09-07,0
2547,This Tata Group stock has zoomed 109% against its rights issue price,2022-09-07,1
2548,"Elgi Equipments, JK Paper: Strategy for stocks that have doubled in 2022",2022-09-07,1
2549,"Reliance Capital hits fifth straight upper limit, soars 27% in one week",2022-09-07,1
2550,Chris Wood ups India stake; hikes allocation by 2% amid resilient stock mkt,2022-09-07,0
2551,Tech companies likely to lead primary market revival in India: HSBC,2022-09-07,0
2552,"Vodafone Idea zooms 9% on heavy volumes, hits highest level since May",2022-09-07,1
2553,Ambuja Cements hits new high ahead of closure of Adani Group's open offer,2022-09-07,1
2554,"Indian markets can help us grow in post-Covid world, says Australian envoy",2022-09-07,1
2555,"Sensex slips 168 pts, Nifty below 17,650; Ultratech up 4.5%, TaMo down 2.5%",2022-09-07,-1
2556,"US hopes China, India will take advantage of Russia oil price cap: Official",2022-09-07,1
2557,"Stocks to Watch: Adani Group, Fertilisers, HDFC Bank, Canara Bank, Suzlon",2022-09-07,1
2558,"Road ahead for investors amid OPEC output cut, European energy crisis",2022-09-07,0
2559,Sebi directs entities to submit information on unclaimed securities,2022-09-06,0
2560,Mkts settle modestly lower in volatile trade; Bajaj Finserv biggest laggard,2022-09-06,-1
2561,"Kalpataru Power surges 9% on securing orders worth Rs 1,345 crore",2022-09-06,1
2562,Vaibhav Jewellers files draft papers with Sebi to mop-up funds via IPO,2022-09-06,0
2563,"Tata Motors, Ashok Leyland, Eicher eye up to 17% gains, charts show",2022-09-06,1
2564,GMM Pfaudler hits 52-week high; up 26% in 1 week on strong growth outlook,2022-09-06,1
2565,"Tyre stocks in focus, rally up to 8%; Apollo, Ceat register 52-week highs",2022-09-06,1
2566,Syngene trades weak after nearly 6% equity changes hands via block deals,2022-09-06,-1
2567,"DreamFolks Services dazzles on debut, stock zooms 56% over issue price",2022-09-06,1
2568,Sensex ends choppy day 49 pts down; DreamFolks rallies 42%; pvt banks weak,2022-09-06,-1
2569,Curtains drawing on rising global house prices as interest rates grow: Poll,2022-09-06,0
2570,"Stocks to Watch: DreamFolks, RIL, HAL, L&T, Adani, Tata Motors, REC, NTPC",2022-09-06,1
2571,New milestone: Demat accounts surpass 100 million for the first time,2022-09-05,0
2572,"BSE, NSE take measures to standardise disclosures by listed entities",2022-09-05,1
2573,Metal sector: Investors should brace for a difficult Q2; H2 could be better,2022-09-05,1
2574,"Sensex, Nifty climb nearly 1%; metal, banking and capital goods stocks rise",2022-09-05,1
2575,Paytm shares drop over 6% after ED raid; Blue Jet Healthcare files for IPO,2022-09-05,-1
2576,"CARE Ratings places NDTV's bank facilities on 'credit watch', shares gallop",2022-09-05,1
2577,Stock price of this automotive supplier firm has doubled in last 6 months,2022-09-05,1
